"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0021000","0","04/05/2017","09:19:14","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","962 ","Residential street, road or residential driveway  ","11      ","  ","SAWYER                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0021001","0","04/05/2017","09:26:09","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","000 ","Property Use, Other                               ","230     ","  ","WARREN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0021002","0","04/05/2017","09:32:58","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","53      ","  ","WINDSOR                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0021003","0","04/05/2017","09:53:06","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","900 ","Outside or special property, Other                ","10      ","  ","FRANKLIN                 ","  ","ST  ",": #33-1273                              ","  ","                         ","  ","    "
"17-0021006","0","04/05/2017","10:28:59","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","1911    ","  ","DORCHESTER               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0021007","0","04/05/2017","10:36:53","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","    ","","175     ","  ","ASHMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0021010","0","04/05/2017","10:51:20","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","500 ","Mercantile, business, Other                       ","1715    ","  ","HYDE PARK                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0021013","0","04/05/2017","11:03:10","554 ","Assist invalid                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","6       ","  ","FREDERICK                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0021016","0","04/05/2017","11:10:58","550 ","Public service assistance, Other                  ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","1884    ","  ","DORCHESTER AVE BSTN      ","  ","    ","                                        ","  ","                         ","  ","    "
"17-0021021","0","04/05/2017","11:29:22","522 ","Water or steam leak                               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","35      ","S ","CHARLAME                 ","  ","TER ","                                        ","  ","                         ","  ","    "
