"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0034303","0","06/01/2017","19:59:28","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","25      ","  ","PRIESING                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0034304","0","06/01/2017","20:01:23","140 ","Natural vegetation fire, Other                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","419 ","1 or 2 family dwelling                            ","34      ","  ","JUNIPER                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0034307","0","06/01/2017","20:20:11","554 ","Assist invalid                                    ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","30      ","  ","ROCKINGHAM               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0034308","0","06/01/2017","20:21:43","400 ","Hazardous condition, Other                        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","888 ","Fire station                                      ","556     ","  ","HUNTINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0034309","0","06/01/2017","20:22:02","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","1615    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0034311","0","06/01/2017","20:33:02","413 ","Oil or other combustible liquid spill             ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","963 ","Street or road in commercial area                 ","407     ","  ","D                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0034314","0","06/01/2017","21:09:16","554 ","Assist invalid                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","22      ","  ","BEECHWOOD                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0034315","0","06/01/2017","21:15:09","554 ","Assist invalid                                    ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","30      ","  ","ROCKINGHAM               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0034316","0","06/01/2017","21:25:28","413 ","Oil or other combustible liquid spill             ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","419 ","1 or 2 family dwelling                            ","25      ","  ","DIETZ                    ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0034317","0","06/01/2017","21:29:05","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","963 ","Street or road in commercial area                 ","        ","  ","MILK                     ","  ","ST  ","                                        ","  ","ATLANTIC                 ","  ","AVE "
"17-0034319","0","06/01/2017","21:34:13","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","18      ","  ","BOYNTON                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
