"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0027091","0","05/01/2017","19:48:09","554 ","Assist invalid                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","24      ","  ","CARRUTH                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0027092","0","05/01/2017","19:52:42","500 ","Service Call, other                               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","900 ","Outside or special property, Other                ","        ","  ","BOWDOIN                  ","  ","AVE ",": #3336                                 ","  ","BULLARD                  ","  ","ST  "
"17-0027093","0","05/01/2017","19:58:34","150 ","Outside rubbish fire, Other                       ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","931 ","Open land or field                                ","        ","  ","FENELON                  ","  ","ST  ","                                        ","  ","WASHINGTON               ","  ","ST  "
"17-0027095","0","05/01/2017","20:13:33","553 ","Public service                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","963 ","Street or road in commercial area                 ","1575    ","  ","BLUE HILL                ","  ","AVE ",": @HC-MATTAPAN COMMUNITY HEALTH CENTER  ","  ","                         ","  ","    "
"17-0027098","0","05/01/2017","20:26:54","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","511 ","Convenience store                                 ","185     ","  ","HOWARD                   ","  ","AVE ",": @OUR NEIGHBORHOOD VARIETY STORE - 185 ","  ","                         ","  ","    "
"17-0027101","0","05/01/2017","20:49:54","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","153     ","  ","WORCESTER                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0027102","0","05/01/2017","20:53:00","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","592 ","Bank                                              ","1962-200","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0027106","0","05/01/2017","21:21:54","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","962 ","Residential street, road or residential driveway  ","121     ","  ","OLD HARBOR               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0027107","0","05/01/2017","21:28:50","113 ","Cooking fire, confined to container               ","10.0000","10.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","11      ","  ","ATKINS                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0027108","0","05/01/2017","21:38:13","151 ","Outside rubbish, trash or waste fire              ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","419 ","1 or 2 family dwelling                            ","42      ","  ","FANEUIL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
