"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0072703","0","11/01/2017","19:10:43","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","960 ","Street, Other                                     ","        ","  ","COREY                    ","  ","ST  ","                                        ","  ","MEDFORD                  ","  ","ST  "
"17-0072704","0","11/01/2017","19:12:37","413 ","Oil or other combustible liquid spill             ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","900 ","Outside or special property, Other                ","114     ","  ","WESTERN                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0072710","0","11/01/2017","20:04:07","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","568     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"17-0072711","0","11/01/2017","20:07:11","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02118     ","460 ","Dormitory-type residence, other                   ","1855    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0072712","0","11/01/2017","20:11:51","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","962 ","Residential street, road or residential driveway  ","        ","  ","STANLEY                  ","  ","ST  ",":STANLEY PARK                           ","  ","QUINCY                   ","  ","ST  "
"17-0072713","0","11/01/2017","20:22:44","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","500 ","Mercantile, business, Other                       ","20      ","  ","MCKENNA                  ","  ","TER ","                                        ","  ","                         ","  ","    "
"17-0072714","0","11/01/2017","20:23:46","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","81      ","  ","BEECHCROFT               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0072715","0","11/01/2017","20:29:42","650 ","Steam, Other gas mistaken for smoke, Other        ","0.0000","0.0000","03   ","               ","","00000     ","900 ","Outside or special property, Other                ","        ","  ","THOMPSON ISLAND          ","  ","    ",": @ISL-THOMPSON ISLAND                  ","  ","                         ","  ","    "
"17-0072716","0","11/01/2017","20:30:35","113 ","Cooking fire, confined to container               ","0.0000","50.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","10      ","  ","SCOTTFIELD               ","  ","RD  ","                                        ","  ","                         ","  ","    "
"17-0072721","0","11/01/2017","20:58:52","500 ","Service Call, other                               ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02121     ","900 ","Outside or special property, Other                ","340     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
