"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0041951","0","07/01/2017","19:13:00","154 ","Dumpster or other outside trash receptacle fire   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","963 ","Street or road in commercial area                 ","100     ","  ","STUART                   ","  ","ST  ",": @W LOUNGE - 100 STUART ST, BOSTON     ","  ","                         ","  ","    "
"17-0041952","0","07/01/2017","19:15:00","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","429 ","Multifamily dwelling                              ","6       ","  ","HATHON                   ","  ","SQ  ","                                        ","  ","                         ","  ","    "
"17-0041953","0","07/01/2017","19:15:14","900 ","Special type of incident, Other                   ","0.0000","0.0000","03   ","               ","","02109     ","941 ","Open ocean, sea or tidal waters                   ","        ","  ","BOSTON HARBOR            ","  ","    ","6 new st                                ","  ","                         ","  ","    "
"17-0041954","0","07/01/2017","19:18:43","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","161 ","Restaurant or cafeteria                           ","254     ","  ","NEWBURY                  ","  ","ST  ",": #INS779                               ","  ","                         ","  ","    "
"17-0041955","0","07/01/2017","19:20:23","400 ","Hazardous condition, Other                        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","33      ","  ","HOLWORTHY                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0041957","0","07/01/2017","19:40:07","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","962 ","Residential street, road or residential driveway  ","58      ","  ","MELROSE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0041959","0","07/01/2017","19:42:01","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","400 ","Residential, Other                                ","126     ","  ","SAINT BOTOLPH            ","  ","ST  ",": ALIAS 125 ST BOTOLPH                  ","  ","                         ","  ","    "
"17-0041966","0","07/01/2017","20:31:04","143 ","Grass fire                                        ","50.0000","50.0000","01   ","EB             ","East Boston                                       ","02128     ","960 ","Street, Other                                     ","55      ","  ","MAVERICK                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0041968","0","07/01/2017","20:33:21","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","4795    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0041969","0","07/01/2017","20:47:53","710 ","Malicious, mischievous false call, Other          ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","162 ","Bar or nightclub                                  ","40      ","W ","THIRD                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
