"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"17-0057168","0","09/01/2017","18:39:16","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","400 ","Residential, Other                                ","33      ","  ","BRADLEE                  ","  ","ST  ",": #CLM730                               ","  ","                         ","  ","    "
"17-0057169","0","09/01/2017","18:46:26","551 ","Assist police or other governmental agency        ","0.0000","0.0000","03   ","               ","","02109     ","941 ","Open ocean, sea or tidal waters                   ","        ","  ","INNER HARBOR             ","  ","    ","                                        ","  ","                         ","  ","    "
"17-0057170","0","09/01/2017","19:03:16","551 ","Assist police or other governmental agency        ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","962 ","Residential street, road or residential driveway  ","4       ","  ","DANIA                    ","  ","TER ","                                        ","  ","                         ","  ","    "
"17-0057174","0","09/01/2017","19:22:55","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","460 ","Dormitory-type residence, other                   ","38      ","  ","CENTRE                   ","  ","ST  ",": @CH-NEW LIFE RESTORATION TEMPLE - 38 C","  ","                         ","  ","    "
"17-0057177","0","09/01/2017","19:45:35","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","400 ","Residential, Other                                ","33      ","  ","BRADLEE                  ","  ","ST  ",": #CLM730                               ","  ","                         ","  ","    "
"17-0057178","0","09/01/2017","19:47:08","511 ","Lock-out                                          ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","962 ","Residential street, road or residential driveway  ","40      ","  ","PARSONS                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057180","0","09/01/2017","19:49:08","554 ","Assist invalid                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","67      ","  ","REVERE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057182","0","09/01/2017","19:50:22","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","    ","","6       ","  ","ARION                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057183","0","09/01/2017","19:55:44","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","400 ","Residential, Other                                ","428     ","  ","MEDFORD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"17-0057185","0","09/01/2017","19:58:07","131 ","Passenger vehicle fire                            ","2000.0000","1000.0000","08   ","DO             ","Dorchester                                        ","02122     ","965 ","Vehicle parking area                              ","757     ","  ","GALLIVAN                 ","  ","BLVD",": @STAPLES - 757 GALLIVAN BLVD, DO      ","  ","                         ","  ","    "
"17-0057186","0","09/01/2017","19:59:25","113 ","Cooking fire, confined to container               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","439 ","Boarding/rooming house, residential hotels        ","501     ","E ","BROADWAY                 ","  ","    ","                                        ","  ","                         ","  ","    "
